OrderID,OrderDate,Customer,Region,Product,Category,UnitPrice,Quantity,Discount,Sales,Cost,Profit
ORD101002,2024-02-23,Customer_124,Central,SSD 1TB,Electronics,110.0,2,0.15,187.0,171.6,15.4
ORD101003,2024-08-28,Customer_231,North,Router,Electronics,60.0,3,0.05,171.0,144.0,27.0
ORD101004,2023-04-05,Customer_178,East,Wireless Mouse,Electronics,15.0,4,0.05,57.0,39.0,18.0
ORD101005,2024-08-03,Customer_63,South,Wireless Mouse,Electronics,15.0,4,0.0,60.0,49.2,10.8
ORD101006,2023-11-14,Customer_116,East,Webcam HD,Electronics,45.0,3,0.1,121.5,93.15,28.35
ORD101007,2023-08-24,Customer_191,West,Notebook,Stationery,3.0,3,0.0,9.0,6.39,2.61
ORD101008,2023-11-30,Customer_62,Central,Wireless Mouse,Electronics,15.0,5,0.1,67.5,63.75,3.75
ORD101009,2024-01-11,Customer_256,West,"Monitor 24""",Electronics,130.0,2,0.0,260.0,208.0,52.0
ORD101010,2024-04-03,Customer_7,East,Webcam HD,Electronics,45.0,4,0.15,153.0,118.8,34.2
ORD101011,2023-05-17,Customer_155,North,Smartphone Case,Accessories,10.0,4,0.0,40.0,22.0,18.0
ORD101012,2024-08-10,Customer_92,West,Wireless Mouse,Electronics,15.0,5,0.0,75.0,55.5,19.5
ORD101013,2024-06-30,Customer_14,West,Desk Lamp,Furniture,18.0,3,0.05,51.3,41.04,10.26
ORD101014,2024-05-27,Customer_229,North,SSD 1TB,Electronics,110.0,5,0.05,522.5,412.5,110.0
ORD101015,2023-10-23,Customer_86,South,External HDD,Electronics,85.0,4,0.0,340.0,285.6,54.4
ORD101016,2023-11-16,Customer_133,West,Office Chair,Furniture,120.0,3,0.1,324.0,291.6,32.4
ORD101017,2024-07-25,Customer_183,East,SSD 1TB,Electronics,110.0,4,0.0,440.0,299.2,140.8
ORD101018,2023-12-15,Customer_62,South,Laptop Stand,Accessories,25.0,3,0.2,60.0,42.75,17.25
ORD101019,2023-08-17,Customer_219,Central,Notebook,Stationery,3.0,3,0.15,7.65,6.21,1.44
ORD101020,2023-09-27,Customer_246,North,"Monitor 24""",Electronics,130.0,5,0.0,650.0,494.0,156.0
ORD101021,2023-10-18,Customer_230,North,Mechanical Keyboard,Electronics,70.0,5,0.15,297.5,255.5,42.0
ORD101022,2024-12-25,Customer_79,West,External HDD,Electronics,85.0,2,0.0,170.0,120.7,49.3
ORD101023,2023-06-14,Customer_149,South,USB-C Cable,Electronics,8.0,2,0.0,16.0,11.04,4.96
ORD101024,2023-01-05,Customer_138,West,"Monitor 24""",Electronics,130.0,1,0.3,91.0,83.2,7.8
ORD101025,2024-01-14,Customer_65,North,SSD 1TB,Electronics,110.0,4,0.1,396.0,277.2,118.8
ORD101026,2023-03-19,Customer_13,South,SSD 1TB,Electronics,110.0,2,0.0,220.0,154.0,66.0
ORD101027,2024-02-14,Customer_213,North,Wireless Mouse,Electronics,15.0,7,0.0,105.0,63.0,42.0
ORD101028,2024-07-27,Customer_242,Central,"Monitor 24""",Electronics,130.0,2,0.0,260.0,169.0,91.0
ORD101029,2023-05-12,Customer_213,South,Mechanical Keyboard,Electronics,70.0,2,0.3,98.0,91.0,7.0
ORD101030,2024-08-23,Customer_181,South,USB-C Cable,Electronics,8.0,4,0.0,32.0,23.36,8.64
ORD101031,2023-02-11,Customer_173,North,Webcam HD,Electronics,45.0,4,0.0,180.0,102.6,77.4
ORD101032,2023-03-30,Customer_160,North,Wireless Mouse,Electronics,15.0,1,0.0,15.0,12.0,3.0
ORD101033,2024-02-06,Customer_164,South,External HDD,Electronics,85.0,3,0.0,255.0,183.6,71.4
ORD101034,2023-10-23,Customer_188,North,Pen Set,Stationery,5.0,2,0.0,10.0,7.5,2.5
ORD101035,2023-10-22,Customer_191,East,Wireless Mouse,Electronics,15.0,4,0.0,60.0,45.6,14.4
ORD101036,2024-09-07,Customer_256,East,Laptop Stand,Accessories,25.0,2,0.0,50.0,32.0,18.0
ORD101037,2024-06-09,Customer_183,West,Smartphone Case,Accessories,10.0,4,0.0,40.0,27.6,12.4
ORD101038,2024-11-21,Customer_117,West,Pen Set,Stationery,5.0,6,0.2,24.0,25.2,-1.2
ORD101039,2024-09-28,Customer_282,South,Laptop Stand,Accessories,25.0,1,0.0,25.0,19.5,5.5
ORD101040,2024-02-26,Customer_196,North,Mechanical Keyboard,Electronics,70.0,2,0.1,126.0,117.6,8.4
ORD101041,2023-01-23,Customer_34,West,Notebook,Stationery,3.0,3,0.1,8.1,6.93,1.17
ORD101042,2024-07-28,Customer_52,West,USB-C Cable,Electronics,8.0,2,0.15,13.6,9.6,4.0
ORD101043,2023-05-23,Customer_112,North,Office Chair,Furniture,120.0,6,0.2,576.0,410.4,165.6
ORD101044,2024-10-26,Customer_252,Central,Webcam HD,Electronics,45.0,2,0.0,90.0,64.8,25.2
ORD101045,2023-05-25,Customer_82,North,Office Chair,Furniture,120.0,4,0.0,480.0,316.8,163.2
ORD101046,2023-08-13,Customer_232,North,Desk Lamp,Furniture,18.0,3,0.0,54.0,34.02,19.98
ORD101047,2024-05-17,Customer_227,North,Desk Lamp,Furniture,18.0,3,0.0,54.0,42.66,11.34
ORD101048,2024-09-07,Customer_233,Central,Mechanical Keyboard,Electronics,70.0,1,0.1,63.0,46.2,16.8
ORD101049,2023-04-14,Customer_221,East,Notebook,Stationery,3.0,3,0.05,8.55,5.85,2.7
ORD101050,2023-02-08,Customer_42,West,Smartphone Case,Accessories,10.0,3,0.15,25.5,24.0,1.5
ORD101051,2023-07-17,Customer_21,North,Smartphone Case,Accessories,10.0,5,0.0,50.0,40.0,10.0
ORD101052,2024-10-07,Customer_42,East,Desk Lamp,Furniture,18.0,1,0.2,14.4,11.88,2.52
ORD101053,2024-08-01,Customer_113,South,External HDD,Electronics,85.0,4,0.0,340.0,272.0,68.0
ORD101054,2024-01-26,Customer_105,West,External HDD,Electronics,85.0,4,0.0,340.0,275.4,64.6
ORD101055,2023-06-28,Customer_192,North,SSD 1TB,Electronics,110.0,4,0.0,440.0,299.2,140.8
ORD101056,2024-07-07,Customer_17,North,Router,Electronics,60.0,3,0.1,162.0,102.6,59.4
ORD101057,2024-03-23,Customer_120,North,Wireless Mouse,Electronics,15.0,1,0.0,15.0,8.25,6.75
ORD101058,2024-05-14,Customer_129,Central,"Monitor 24""",Electronics,130.0,3,0.2,312.0,276.9,35.1
ORD101059,2023-01-15,Customer_130,East,Laptop Stand,Accessories,25.0,3,0.2,60.0,48.75,11.25
ORD101060,2024-09-14,Customer_60,South,Desk Lamp,Furniture,18.0,2,0.15,30.6,30.6,0.0
ORD101061,2024-10-30,Customer_48,South,Mechanical Keyboard,Electronics,70.0,1,0.0,70.0,54.6,15.4
ORD101062,2023-10-16,Customer_29,Central,SSD 1TB,Electronics,110.0,1,0.15,93.5,85.8,7.7
ORD101063,2024-04-22,Customer_97,Central,Bluetooth Speaker,Electronics,55.0,2,0.1,99.0,92.4,6.6
ORD101064,2023-08-19,Customer_10,West,Laptop Stand,Accessories,25.0,1,0.0,25.0,20.5,4.5
ORD101065,2024-02-24,Customer_242,South,Wireless Mouse,Electronics,15.0,3,0.0,45.0,29.25,15.75
ORD101066,2023-06-06,Customer_232,North,Notebook,Stationery,3.0,2,0.0,6.0,3.6,2.4
ORD101067,2024-07-03,Customer_277,Central,USB-C Cable,Electronics,8.0,4,0.0,32.0,24.64,7.36
ORD101068,2024-03-16,Customer_284,South,Smartphone Case,Accessories,10.0,2,0.05,19.0,13.2,5.8
ORD101069,2023-04-07,Customer_203,South,Office Chair,Furniture,120.0,2,0.3,168.0,165.6,2.4
ORD101070,2024-02-15,Customer_247,East,Wireless Mouse,Electronics,15.0,7,0.0,105.0,77.7,27.3
ORD101071,2023-10-16,Customer_290,Central,Webcam HD,Electronics,45.0,4,0.05,171.0,147.6,23.4
ORD101072,2023-09-11,Customer_264,South,Pen Set,Stationery,5.0,2,0.3,7.0,6.8,0.2
ORD101073,2023-07-15,Customer_214,East,Mechanical Keyboard,Electronics,70.0,2,0.0,140.0,109.2,30.8
ORD101074,2024-08-20,Customer_200,West,Smartphone Case,Accessories,10.0,5,0.15,42.5,31.5,11.0
ORD101075,2024-06-05,Customer_79,South,Office Chair,Furniture,120.0,4,0.05,456.0,364.8,91.2
ORD101076,2024-05-31,Customer_173,North,Webcam HD,Electronics,45.0,1,0.05,42.75,24.75,18.0
ORD101077,2024-09-26,Customer_69,Central,USB-C Cable,Electronics,8.0,1,0.0,8.0,6.48,1.52
ORD101078,2023-04-28,Customer_87,Central,Webcam HD,Electronics,45.0,4,0.05,171.0,100.8,70.2
ORD101079,2023-06-08,Customer_101,West,Bluetooth Speaker,Electronics,55.0,4,0.0,220.0,167.2,52.8
ORD101080,2023-08-16,Customer_8,West,Notebook,Stationery,3.0,5,0.1,13.5,8.4,5.1
ORD101081,2023-08-04,Customer_200,South,External HDD,Electronics,85.0,3,0.0,255.0,160.65,94.35
ORD101082,2024-11-26,Customer_87,Central,Pen Set,Stationery,5.0,2,0.2,8.0,7.0,1.0
ORD101083,2023-01-15,Customer_43,South,Laptop Stand,Accessories,25.0,5,0.0,125.0,85.0,40.0
ORD101084,2023-06-06,Customer_109,West,Office Chair,Furniture,120.0,3,0.0,360.0,219.6,140.4
ORD101085,2024-10-09,Customer_152,Central,Pen Set,Stationery,5.0,2,0.1,9.0,6.5,2.5
ORD101086,2023-09-18,Customer_17,East,"Monitor 24""",Electronics,130.0,3,0.0,390.0,300.3,89.7
ORD101087,2023-06-06,Customer_133,West,Wireless Mouse,Electronics,15.0,3,0.1,40.5,33.75,6.75
ORD101088,2023-02-16,Customer_148,West,"Monitor 24""",Electronics,130.0,3,0.3,273.0,222.3,50.7
ORD101089,2023-11-20,Customer_277,North,Wireless Mouse,Electronics,15.0,2,0.1,27.0,23.1,3.9
ORD101090,2024-11-15,Customer_232,West,Notebook,Stationery,3.0,1,0.0,3.0,1.71,1.29
ORD101091,2023-05-10,Customer_228,North,Pen Set,Stationery,5.0,4,0.05,19.0,14.2,4.8
ORD101092,2024-02-15,Customer_139,East,External HDD,Electronics,85.0,5,0.1,382.5,267.75,114.75
ORD101093,2023-04-05,Customer_211,North,USB-C Cable,Electronics,8.0,7,0.15,47.6,40.88,6.72
ORD101094,2024-09-18,Customer_28,South,Router,Electronics,60.0,5,0.0,300.0,189.0,111.0
ORD101095,2023-10-19,Customer_51,West,Router,Electronics,60.0,3,0.0,180.0,153.0,27.0
ORD101096,2023-10-10,Customer_261,Central,External HDD,Electronics,85.0,2,0.05,161.5,108.8,52.7
ORD101097,2023-03-10,Customer_261,South,Desk Lamp,Furniture,18.0,5,0.0,90.0,55.8,34.2
ORD101098,2024-10-21,Customer_8,East,Webcam HD,Electronics,45.0,3,0.0,135.0,85.05,49.95
ORD101099,2023-01-11,Customer_138,East,SSD 1TB,Electronics,110.0,4,0.0,440.0,360.8,79.2
ORD101100,2023-09-11,Customer_38,Central,Desk Lamp,Furniture,18.0,3,0.15,45.9,39.96,5.94
ORD101101,2024-07-03,Customer_111,East,Pen Set,Stationery,5.0,4,0.2,16.0,15.4,0.6
ORD101102,2023-05-14,Customer_220,West,"Monitor 24""",Electronics,130.0,1,0.05,123.5,107.9,15.6
ORD101103,2024-12-12,Customer_223,Central,SSD 1TB,Electronics,110.0,3,0.0,330.0,270.6,59.4
ORD101104,2023-01-23,Customer_136,South,Router,Electronics,60.0,3,0.0,180.0,138.6,41.4
ORD101105,2023-12-12,Customer_256,Central,Desk Lamp,Furniture,18.0,3,0.3,37.8,32.94,4.86
ORD101106,2023-10-29,Customer_49,Central,Router,Electronics,60.0,4,0.3,168.0,192.0,-24.0
ORD101107,2023-12-29,Customer_292,Central,Mechanical Keyboard,Electronics,70.0,3,0.2,168.0,128.1,39.9
ORD101108,2024-01-31,Customer_78,South,Smartphone Case,Accessories,10.0,3,0.1,27.0,23.1,3.9
ORD101109,2023-08-06,Customer_105,South,Router,Electronics,60.0,4,0.0,240.0,182.4,57.6
ORD101110,2023-05-21,Customer_169,Central,External HDD,Electronics,85.0,6,0.15,433.5,397.8,35.7
ORD101111,2024-09-07,Customer_217,South,Desk Lamp,Furniture,18.0,4,0.0,72.0,51.12,20.88
ORD101112,2023-07-29,Customer_119,East,Wireless Mouse,Electronics,15.0,1,0.0,15.0,11.1,3.9
ORD101113,2024-09-14,Customer_190,North,SSD 1TB,Electronics,110.0,3,0.1,297.0,277.2,19.8
ORD101114,2024-09-07,Customer_255,North,Mechanical Keyboard,Electronics,70.0,4,0.0,280.0,162.4,117.6
ORD101115,2024-11-13,Customer_266,South,Office Chair,Furniture,120.0,3,0.0,360.0,230.4,129.6
ORD101116,2024-04-04,Customer_149,East,Desk Lamp,Furniture,18.0,4,0.0,72.0,52.56,19.44
ORD101117,2023-12-22,Customer_164,South,Mechanical Keyboard,Electronics,70.0,3,0.0,210.0,176.4,33.6
ORD101118,2023-11-20,Customer_140,East,External HDD,Electronics,85.0,1,0.2,68.0,49.3,18.7
ORD101119,2023-05-13,Customer_258,East,Router,Electronics,60.0,3,0.0,180.0,100.8,79.2
ORD101120,2023-05-07,Customer_269,West,Pen Set,Stationery,5.0,2,0.0,10.0,5.7,4.3
ORD101121,2023-04-16,Customer_181,East,Smartphone Case,Accessories,10.0,3,0.0,30.0,17.1,12.9
ORD101122,2024-08-26,Customer_160,South,Webcam HD,Electronics,45.0,3,0.0,135.0,110.7,24.3
ORD101123,2024-01-13,Customer_288,South,Smartphone Case,Accessories,10.0,5,0.0,50.0,38.5,11.5
ORD101124,2023-02-20,Customer_288,North,Office Chair,Furniture,120.0,1,0.1,108.0,90.0,18.0
ORD101125,2023-01-29,Customer_226,East,USB-C Cable,Electronics,8.0,3,0.0,24.0,17.04,6.96
ORD101126,2024-04-06,Customer_11,East,SSD 1TB,Electronics,110.0,1,0.1,99.0,85.8,13.2
ORD101127,2023-10-23,Customer_10,East,USB-C Cable,Electronics,8.0,1,0.3,5.6,4.8,0.8
ORD101128,2023-10-24,Customer_271,South,Notebook,Stationery,3.0,2,0.1,5.4,4.02,1.38
ORD101129,2024-12-26,Customer_273,West,Desk Lamp,Furniture,18.0,3,0.0,54.0,37.8,16.2
ORD101130,2024-02-11,Customer_183,North,Webcam HD,Electronics,45.0,1,0.0,45.0,26.1,18.9
ORD101131,2024-09-04,Customer_153,Central,Bluetooth Speaker,Electronics,55.0,2,0.2,88.0,74.8,13.2
ORD101132,2024-02-09,Customer_124,North,Laptop Stand,Accessories,25.0,5,0.05,118.75,80.0,38.75
ORD101133,2023-12-12,Customer_114,Central,Mechanical Keyboard,Electronics,70.0,4,0.15,238.0,156.8,81.2
ORD101134,2024-09-13,Customer_278,East,Office Chair,Furniture,120.0,5,0.15,510.0,354.0,156.0
ORD101135,2024-02-24,Customer_213,South,Pen Set,Stationery,5.0,3,0.2,12.0,11.7,0.3
ORD101136,2023-07-01,Customer_172,South,Desk Lamp,Furniture,18.0,3,0.2,43.2,30.24,12.96
ORD101137,2023-01-01,Customer_288,North,Pen Set,Stationery,5.0,3,0.05,14.25,12.45,1.8
ORD101138,2024-07-20,Customer_174,South,Laptop Stand,Accessories,25.0,2,0.0,50.0,29.0,21.0
ORD101139,2024-01-06,Customer_113,North,SSD 1TB,Electronics,110.0,2,0.3,154.0,173.8,-19.8
ORD101140,2024-10-22,Customer_122,West,Notebook,Stationery,3.0,2,0.05,5.7,4.92,0.78
ORD101141,2024-03-06,Customer_32,South,Bluetooth Speaker,Electronics,55.0,2,0.0,110.0,91.3,18.7
ORD101142,2023-11-05,Customer_222,West,Laptop Stand,Accessories,25.0,4,0.05,95.0,81.0,14.0
ORD101143,2023-05-17,Customer_119,North,Smartphone Case,Accessories,10.0,3,0.05,28.5,19.2,9.3
ORD101144,2023-07-21,Customer_39,Central,Router,Electronics,60.0,3,0.2,144.0,117.0,27.0
ORD101145,2024-03-11,Customer_268,East,Smartphone Case,Accessories,10.0,3,0.1,27.0,20.4,6.6
ORD101146,2023-11-09,Customer_233,North,Router,Electronics,60.0,1,0.0,60.0,35.4,24.6
ORD101147,2023-04-27,Customer_18,South,Wireless Mouse,Electronics,15.0,2,0.3,21.0,16.8,4.2
ORD101148,2024-10-27,Customer_149,North,"Monitor 24""",Electronics,130.0,5,0.15,552.5,526.5,26.0
ORD101149,2024-07-28,Customer_149,North,Office Chair,Furniture,120.0,3,0.05,342.0,259.2,82.8
ORD101150,2023-09-01,Customer_126,East,SSD 1TB,Electronics,110.0,5,0.0,550.0,401.5,148.5
ORD101151,2024-06-20,Customer_238,West,"Monitor 24""",Electronics,130.0,5,0.0,650.0,539.5,110.5
ORD101152,2024-08-24,Customer_135,Central,Laptop Stand,Accessories,25.0,3,0.1,67.5,56.25,11.25
ORD101153,2023-03-16,Customer_151,East,Bluetooth Speaker,Electronics,55.0,2,0.0,110.0,83.6,26.4
ORD101154,2024-01-21,Customer_236,Central,Router,Electronics,60.0,4,0.0,240.0,189.6,50.4
ORD101155,2023-07-29,Customer_224,Central,Router,Electronics,60.0,4,0.1,216.0,139.2,76.8
ORD101156,2024-04-19,Customer_203,Central,Smartphone Case,Accessories,10.0,2,0.0,20.0,13.2,6.8
ORD101157,2024-02-22,Customer_256,East,Notebook,Stationery,3.0,2,0.0,6.0,5.04,0.96
ORD101158,2023-12-13,Customer_86,North,Notebook,Stationery,3.0,5,0.0,15.0,12.45,2.55
ORD101159,2024-06-12,Customer_150,North,Router,Electronics,60.0,2,0.0,120.0,98.4,21.6
ORD101160,2024-10-01,Customer_235,East,External HDD,Electronics,85.0,5,0.1,382.5,293.25,89.25
ORD101161,2023-06-28,Customer_22,South,USB-C Cable,Electronics,8.0,1,0.0,8.0,6.48,1.52
ORD101162,2023-07-01,Customer_285,North,Smartphone Case,Accessories,10.0,4,0.0,40.0,22.4,17.6
ORD101163,2024-10-25,Customer_269,East,Desk Lamp,Furniture,18.0,4,0.1,64.8,42.48,22.32
ORD101164,2023-01-25,Customer_258,North,Bluetooth Speaker,Electronics,55.0,4,0.3,154.0,147.4,6.6
ORD101165,2023-06-29,Customer_29,West,USB-C Cable,Electronics,8.0,3,0.05,22.8,16.8,6.0
ORD101166,2024-12-10,Customer_213,North,Office Chair,Furniture,120.0,2,0.0,240.0,151.2,88.8
ORD101167,2024-05-15,Customer_283,East,Router,Electronics,60.0,1,0.0,60.0,39.6,20.4
ORD101168,2023-06-10,Customer_50,West,Office Chair,Furniture,120.0,3,0.15,306.0,216.0,90.0
ORD101169,2023-06-26,Customer_95,North,Office Chair,Furniture,120.0,3,0.0,360.0,252.0,108.0
ORD101170,2023-10-12,Customer_88,East,Pen Set,Stationery,5.0,3,0.05,14.25,11.85,2.4
ORD101171,2023-03-04,Customer_44,West,USB-C Cable,Electronics,8.0,4,0.0,32.0,24.0,8.0
ORD101172,2024-10-23,Customer_278,South,Pen Set,Stationery,5.0,4,0.0,20.0,11.6,8.4
ORD101173,2024-10-27,Customer_171,North,"Monitor 24""",Electronics,130.0,2,0.15,221.0,182.0,39.0
ORD101174,2023-06-05,Customer_189,South,Smartphone Case,Accessories,10.0,3,0.1,27.0,22.8,4.2
ORD101175,2024-04-13,Customer_184,East,Desk Lamp,Furniture,18.0,2,0.1,32.4,25.56,6.84
ORD101176,2023-02-18,Customer_3,East,Laptop Stand,Accessories,25.0,3,0.0,75.0,50.25,24.75
ORD101177,2023-03-25,Customer_191,North,Smartphone Case,Accessories,10.0,1,0.0,10.0,7.4,2.6
ORD101178,2023-12-27,Customer_118,East,Bluetooth Speaker,Electronics,55.0,2,0.05,104.5,92.4,12.1
ORD101179,2024-11-19,Customer_19,South,Mechanical Keyboard,Electronics,70.0,2,0.05,133.0,81.2,51.8
ORD101180,2023-05-28,Customer_23,West,USB-C Cable,Electronics,8.0,3,0.0,24.0,16.08,7.92
ORD101181,2024-09-21,Customer_30,South,Smartphone Case,Accessories,10.0,2,0.0,20.0,13.4,6.6
ORD101182,2023-12-08,Customer_295,West,Mechanical Keyboard,Electronics,70.0,2,0.0,140.0,100.8,39.2
ORD101183,2024-04-20,Customer_108,South,External HDD,Electronics,85.0,3,0.3,178.5,153.0,25.5
ORD101184,2023-03-04,Customer_281,West,Smartphone Case,Accessories,10.0,5,0.1,45.0,30.0,15.0
ORD101185,2024-12-01,Customer_128,East,Notebook,Stationery,3.0,1,0.2,2.4,1.92,0.48
ORD101186,2023-12-26,Customer_229,East,USB-C Cable,Electronics,8.0,2,0.0,16.0,13.44,2.56
ORD101187,2024-07-14,Customer_111,South,"Monitor 24""",Electronics,130.0,5,0.3,455.0,500.5,-45.5
ORD101188,2023-11-23,Customer_136,West,SSD 1TB,Electronics,110.0,3,0.0,330.0,247.5,82.5
ORD101189,2023-05-21,Customer_186,South,USB-C Cable,Electronics,8.0,2,0.05,15.2,12.8,2.4
ORD101190,2023-08-03,Customer_144,East,SSD 1TB,Electronics,110.0,2,0.15,187.0,129.8,57.2
ORD101191,2024-03-10,Customer_72,East,Pen Set,Stationery,5.0,4,0.0,20.0,16.2,3.8
ORD101192,2024-12-23,Customer_129,West,Desk Lamp,Furniture,18.0,2,0.0,36.0,26.28,9.72
ORD101193,2023-11-14,Customer_261,West,Laptop Stand,Accessories,25.0,4,0.0,100.0,65.0,35.0
ORD101194,2023-02-01,Customer_3,South,Webcam HD,Electronics,45.0,4,0.0,180.0,142.2,37.8
ORD101195,2024-10-31,Customer_104,West,Laptop Stand,Accessories,25.0,3,0.05,71.25,59.25,12.0
ORD101196,2023-10-12,Customer_224,East,Smartphone Case,Accessories,10.0,3,0.1,27.0,24.0,3.0
ORD101197,2023-11-01,Customer_10,Central,Router,Electronics,60.0,5,0.1,270.0,174.0,96.0
ORD101198,2024-03-04,Customer_231,West,Bluetooth Speaker,Electronics,55.0,2,0.05,104.5,92.4,12.1
ORD101199,2024-04-21,Customer_219,East,Bluetooth Speaker,Electronics,55.0,2,0.05,104.5,92.4,12.1
